日期,十年国债收益率,PE-TTM-S,全A点位,股权风险溢价,股权风险溢价分位,+2σ,+1σ,中位数,-1σ,-2σ
2020-04-24,0.0251,16.71,4351.55,0.033894,63,0.051869,0.040554,0.029239,0.017924,0.006609
2020-04-27,0.0253,16.46,4357.5,0.034579,65.6,0.051867,0.040553,0.029239,0.017926,0.006612
2020-04-28,0.0253,16.15,4346.08,0.035716,69.8,0.051865,0.040552,0.029239,0.017927,0.006614
2020-04-29,0.025,16.37,4352.45,0.035207,68.2,0.051862,0.040551,0.029239,0.017928,0.006617
2020-04-30,0.0254,17.18,4426.34,0.031995,58.3,0.051859,0.040549,0.029239,0.01793,0.00662
2020-05-06,0.0258,17.35,4480.64,0.031036,55.4,0.051854,0.040547,0.029239,0.017932,0.006625
2020-05-07,0.0263,17.31,4471.04,0.030664,54.1,0.05185,0.040545,0.029239,0.017934,0.006629
2020-05-08,0.0262,17.47,4517.68,0.030248,53.3,0.051846,0.040543,0.029239,0.017936,0.006632
2020-05-11,0.0267,17.46,4511.05,0.029779,51.6,0.051842,0.040541,0.029239,0.017938,0.006637
2020-05-12,0.0266,17.47,4516.08,0.029847,52,0.051838,0.040539,0.029239,0.01794,0.006641
2020-05-13,0.0271,17.54,4533.77,0.029123,49.4,0.051822,0.040524,0.029226,0.017929,0.006631
2020-05-14,0.027,17.37,4489.02,0.029767,51.6,0.051819,0.040523,0.029226,0.01793,0.006634
2020-05-15,0.0268,17.38,4491.43,0.029935,52.4,0.051816,0.040521,0.029226,0.017932,0.006637
2020-05-18,0.0273,17.37,4486.85,0.029466,50.8,0.051814,0.04052,0.029226,0.017933,0.006639
2020-05-19,0.0273,17.54,4533.77,0.028923,48.5,0.051798,0.040506,0.029213,0.017921,0.006628
2020-05-20,0.0269,17.42,4499.91,0.029706,51.6,0.051796,0.040505,0.029213,0.017921,0.00663
2020-05-21,0.0269,17.3,4462.15,0.030094,53.1,0.051794,0.040504,0.029213,0.017923,0.006632
2020-05-22,0.0262,16.96,4370.15,0.031926,58.6,0.051792,0.040503,0.029213,0.017924,0.006634
2020-05-25,0.0269,16.97,4371.64,0.031189,56.3,0.051791,0.040502,0.029213,0.017924,0.006635
2020-05-26,0.0274,17.21,4443.23,0.029887,52.3,0.051789,0.040501,0.029213,0.017925,0.006637
2020-05-27,0.0275,17.12,4413.32,0.030084,53.1,0.051787,0.0405,0.029213,0.017926,0.00664
2020-05-28,0.0272,17.14,4413.91,0.030318,54,0.051784,0.040498,0.029213,0.017928,0.006642
2020-05-29,0.0271,17.21,4439.09,0.030188,53.6,0.051781,0.040497,0.029213,0.017929,0.006645
2020-06-01,0.0273,17.65,4564.25,0.028577,47.4,0.051773,0.04049,0.029207,0.017924,0.006641
2020-06-02,0.0279,17.69,4574.13,0.027852,45.7,0.051755,0.040473,0.029191,0.01791,0.006628
2020-06-03,0.0279,17.7,4574.88,0.027821,45.6,0.05174,0.040459,0.029178,0.017897,0.006616
2020-06-04,0.0283,17.7,4578.9,0.027421,44.6,0.051731,0.040452,0.029172,0.017893,0.006613
2020-06-05,0.0285,17.76,4591.96,0.027036,44,0.051724,0.040446,0.029169,0.017891,0.006613
2020-06-08,0.0281,17.79,4598.69,0.027343,44.6,0.051715,0.040438,0.029162,0.017886,0.006609
2020-06-09,0.028,17.91,4627.44,0.027077,44.1,0.051705,0.04043,0.029155,0.01788,0.006604
2020-06-10,0.0282,17.88,4624.67,0.026968,43.7,0.051696,0.040423,0.029149,0.017876,0.006602
2020-06-11,0.0277,17.77,4592.14,0.027804,45.9,0.051682,0.04041,0.029138,0.017866,0.006594
2020-06-12,0.0275,17.78,4596.96,0.027974,46.5,0.051668,0.040398,0.029128,0.017857,0.006587
2020-06-15,0.0279,16.95,4566.52,0.030253,54.5,0.051664,0.040396,0.029128,0.017859,0.006591
2020-06-16,0.0284,17.22,4643.22,0.028853,48.8,0.051649,0.040383,0.029117,0.01785,0.006584
2020-06-17,0.0288,17.25,4655.93,0.028354,47.5,0.051626,0.040362,0.029097,0.017833,0.006568
2020-06-18,0.0285,17.29,4667.58,0.028524,47.9,0.0516,0.040338,0.029077,0.017815,0.006553
2020-06-19,0.0288,17.46,4717.91,0.027677,45.5,0.051582,0.040323,0.029065,0.017807,0.006548
2020-06-22,0.0292,17.47,4725.94,0.027245,44.7,0.051564,0.040309,0.029054,0.017799,0.006544
2020-06-23,0.0291,17.53,4743.45,0.027155,44.5,0.05155,0.040298,0.029045,0.017792,0.006539
2020-06-24,0.0286,17.57,4748.33,0.027528,45.1,0.051543,0.040293,0.029043,0.017792,0.006542
2020-06-29,0.0285,17.47,4721.12,0.027945,46.7,0.051532,0.040285,0.029037,0.017789,0.006542
2020-06-30,0.0282,17.71,4792.71,0.02749,45.1,0.051522,0.040277,0.029031,0.017786,0.006541
2020-07-01,0.0285,17.92,4849.46,0.026547,43.2,0.05151,0.040267,0.029024,0.017781,0.006538
2020-07-02,0.0286,18.25,4931.1,0.025466,42.1,0.051497,0.040256,0.029015,0.017773,0.006532
2020-07-03,0.029,18.58,5008.35,0.024122,40.6,0.051487,0.040247,0.029007,0.017767,0.006527
2020-07-06,0.03,19.56,5249.3,0.020509,29.8,0.051477,0.040238,0.028999,0.017759,0.00652
2020-07-07,0.0302,19.71,5301.94,0.019934,27.6,0.051472,0.040233,0.028995,0.017756,0.006517
2020-07-08,0.0306,20.05,5403.75,0.018703,25.4,0.051471,0.040232,0.028993,0.017754,0.006515
2020-07-09,0.0308,20.41,5513.9,0.017652,24.3,0.05146,0.04022,0.028981,0.017741,0.006501
2020-07-10,0.0303,20.08,5452.85,0.018927,25.5,0.051436,0.040195,0.028955,0.017715,0.006475
2020-07-13,0.0306,20.49,5604.01,0.017664,24.4,0.051422,0.040181,0.02894,0.017699,0.006458
2020-07-14,0.0301,20.3,5550.2,0.018601,25.5,0.051413,0.040172,0.028931,0.017689,0.006448
2020-07-15,0.0296,19.94,5445.83,0.01996,27.9,0.051398,0.040157,0.028916,0.017674,0.006433
2020-07-16,0.0295,19.02,5178.85,0.022415,36.4,0.051377,0.040137,0.028896,0.017655,0.006414
2020-07-17,0.0295,19.09,5202.82,0.022228,35.8,0.05136,0.04012,0.02888,0.01764,0.0064
2020-07-20,0.0293,19.63,5362.66,0.021026,32.1,0.051347,0.040108,0.028868,0.017628,0.006388
2020-07-21,0.029,19.7,5385.97,0.021148,32.7,0.051337,0.040097,0.028858,0.017618,0.006379
2020-07-22,0.0289,19.81,5420.11,0.020973,31.7,0.051334,0.040094,0.028855,0.017615,0.006375
2020-07-23,0.0291,19.77,5417.92,0.020874,31.2,0.051329,0.040089,0.02885,0.01761,0.00637
2020-07-24,0.0286,18.94,5169.07,0.023525,40,0.051311,0.040072,0.028833,0.017593,0.006354
2020-07-27,0.0288,18.99,5183.82,0.023191,39.2,0.051284,0.040045,0.028807,0.017569,0.00633
2020-07-28,0.0292,19.16,5235.68,0.02234,36.3,0.051269,0.040031,0.028794,0.017556,0.006319
2020-07-29,0.0294,19.61,5370,0.020978,31.8,0.051257,0.040021,0.028784,0.017547,0.00631
2020-07-30,0.0294,19.53,5351.83,0.021181,33.1,0.051238,0.040002,0.028766,0.01753,0.006294
2020-07-31,0.0297,19.7,5409.46,0.020454,29.8,0.051224,0.03999,0.028755,0.01752,0.006285
2020-08-03,0.0295,20.09,5529.01,0.019695,27.2,0.051214,0.039981,0.028748,0.017515,0.006281
2020-08-04,0.0294,20.09,5512.57,0.019794,27.4,0.051194,0.039962,0.028729,0.017497,0.006264
2020-08-05,0.0296,20.15,5544.96,0.019452,26.4,0.051176,0.039945,0.028714,0.017483,0.006252
2020-08-06,0.0298,20.14,5535.71,0.019278,26.1,0.05117,0.03994,0.02871,0.017481,0.006251
2020-08-07,0.0299,19.91,5469.81,0.019736,27.4,0.051166,0.039938,0.028709,0.01748,0.006252
2020-08-10,0.0295,20.03,5491.63,0.01984,27.9,0.051145,0.039918,0.02869,0.017463,0.006235
2020-08-11,0.0295,19.76,5414.82,0.020502,30.4,0.051115,0.03989,0.028664,0.017438,0.006212
2020-08-12,0.0296,19.59,5363.44,0.02083,31.5,0.051102,0.039879,0.028655,0.017432,0.006209
2020-08-13,0.0296,19.58,5366.55,0.020855,31.7,0.051068,0.039846,0.028625,0.017404,0.006182
2020-08-14,0.0294,19.82,5431.54,0.020453,30.1,0.051035,0.039814,0.028594,0.017374,0.006154
2020-08-17,0.0294,20.21,5547.48,0.019507,26.7,0.051024,0.039804,0.028585,0.017366,0.006146
2020-08-18,0.0298,20.25,5568.39,0.019016,25.7,0.051003,0.039785,0.028567,0.017348,0.00613
2020-08-19,0.0299,19.92,5474.66,0.019711,27.4,0.050974,0.039757,0.02854,0.017323,0.006106
2020-08-20,0.03,19.66,5405.45,0.020257,29.1,0.050929,0.039715,0.0285,0.017285,0.00607
2020-08-21,0.0298,19.79,5447.72,0.020131,28.7,0.050883,0.03967,0.028458,0.017245,0.006033
2020-08-24,0.03,19.93,5490.78,0.019588,27,0.050849,0.039638,0.028428,0.017218,0.006007
2020-08-25,0.0304,19.85,5482.94,0.019388,26.4,0.050824,0.039616,0.028408,0.0172,0.005991
2020-08-26,0.0305,19.55,5393.72,0.02004,28.7,0.050796,0.03959,0.028385,0.01718,0.005975
2020-08-27,0.0306,19.64,5438.76,0.019713,27.6,0.050769,0.039566,0.028363,0.01716,0.005957
2020-08-28,0.0307,20.32,5541.35,0.017961,24.7,0.050758,0.039557,0.028355,0.017154,0.005953
2020-08-31,0.0302,20.97,5525.21,0.016975,23.6,0.050753,0.039552,0.028351,0.017151,0.00595
2020-09-01,0.0305,21.08,5556.5,0.016437,22.5,0.050747,0.039547,0.028347,0.017147,0.005947
2020-09-02,0.031,21.09,5564.69,0.015922,20.8,0.050744,0.039544,0.028344,0.017145,0.005945
2020-09-03,0.0311,20.94,5522.08,0.016153,21.6,0.050737,0.039537,0.028338,0.017139,0.005939
2020-09-04,0.0312,20.79,5485.28,0.016389,22.6,0.050724,0.039525,0.028326,0.017127,0.005928
2020-09-07,0.0315,20.39,5375.87,0.017008,23.9,0.050695,0.039497,0.028299,0.017101,0.005903
2020-09-08,0.0312,20.53,5408.83,0.016979,23.9,0.050652,0.039456,0.028259,0.017063,0.005866
2020-09-09,0.0308,20.06,5268.44,0.018481,25.8,0.050614,0.039421,0.028228,0.017035,0.005842
2020-09-10,0.0308,19.84,5193.2,0.019017,26.2,0.050591,0.039402,0.028212,0.017022,0.005833
2020-09-11,0.0313,20.05,5256.62,0.018012,25.2,0.050573,0.039387,0.028201,0.017015,0.005829
2020-09-14,0.0315,20.19,5302.57,0.017479,24.4,0.050532,0.03935,0.028168,0.016985,0.005803
2020-09-15,0.0311,20.31,5337.35,0.01759,24.6,0.050492,0.039313,0.028134,0.016955,0.005776
2020-09-16,0.0313,20.16,5297.79,0.017748,24.9,0.050474,0.039298,0.028121,0.016945,0.005768
2020-09-17,0.0313,20.12,5287.87,0.017843,25.1,0.050459,0.039286,0.028112,0.016938,0.005764
2020-09-18,0.0312,20.51,5387.11,0.017026,24,0.050423,0.039252,0.02808,0.016909,0.005737
2020-09-21,0.031,20.37,5354.67,0.017548,24.6,0.05038,0.039212,0.028044,0.016876,0.005707
2020-09-22,0.0309,20.13,5286.99,0.018214,25.8,0.050351,0.039186,0.028021,0.016855,0.00569
2020-09-23,0.0309,20.2,5311.65,0.018047,25.6,0.05032,0.039159,0.027998,0.016838,0.005677
2020-09-24,0.0308,19.81,5192.71,0.019092,26.9,0.050301,0.039146,0.02799,0.016835,0.005679
2020-09-25,0.0313,19.79,5187.29,0.018647,26.4,0.050282,0.039132,0.027981,0.016831,0.00568
2020-09-28,0.0311,19.76,5165.06,0.018919,26.5,0.050251,0.039105,0.027959,0.016813,0.005667
2020-09-29,0.0313,19.85,5195.96,0.018499,26.3,0.050218,0.039077,0.027935,0.016793,0.005652
2020-09-30,0.0315,19.83,5189.36,0.018351,26,0.050181,0.039045,0.027909,0.016773,0.005636
2020-10-09,0.0319,20.26,5319.45,0.016919,23.8,0.050153,0.039021,0.027889,0.016757,0.005626
2020-10-12,0.0319,20.84,5481.95,0.015587,19.8,0.050134,0.039006,0.027878,0.016749,0.005621
2020-10-13,0.032,20.89,5499.7,0.015378,19.3,0.05012,0.038995,0.02787,0.016745,0.00562
2020-10-14,0.0322,20.76,5462.87,0.015471,19.7,0.050112,0.038991,0.02787,0.016748,0.005627
2020-10-15,0.0323,20.69,5436.29,0.015531,19.8,0.050098,0.038981,0.027864,0.016747,0.00563
2020-10-16,0.0322,20.68,5424.6,0.015652,20.1,0.05008,0.038968,0.027855,0.016743,0.00563
2020-10-19,0.032,20.56,5383.36,0.016122,21.7,0.050067,0.03896,0.027852,0.016745,0.005637
2020-10-20,0.032,20.63,5432.82,0.015962,21.3,0.050051,0.038948,0.027846,0.016744,0.005642
2020-10-21,0.0319,20.55,5395.78,0.016244,22.2,0.050032,0.038935,0.027838,0.016742,0.005645
2020-10-22,0.0317,20.45,5374.55,0.016671,23.8,0.05001,0.038919,0.027829,0.016738,0.005648
2020-10-23,0.032,20.16,5295.62,0.017057,24.5,0.04998,0.038897,0.027813,0.016729,0.005645
2020-10-26,0.0319,20.07,5284.85,0.017371,24.9,0.049958,0.03888,0.027803,0.016725,0.005647
2020-10-27,0.0316,20.08,5297,0.017643,25.5,0.049931,0.03886,0.027789,0.016717,0.005646
2020-10-28,0.0318,20.06,5326.01,0.017494,25.1,0.0499,0.038835,0.027769,0.016704,0.005638
2020-10-29,0.0319,19.86,5346.9,0.017882,26,0.049863,0.038802,0.027742,0.016682,0.005621
2020-10-30,0.0318,19.26,5241.17,0.019501,28.8,0.04983,0.038775,0.02772,0.016665,0.00561
2020-11-02,0.0318,19.52,5266.93,0.018831,27.4,0.049813,0.038763,0.027712,0.016662,0.005612
2020-11-03,0.0318,19.78,5343.8,0.018178,26.5,0.049794,0.038749,0.027703,0.016658,0.005612
2020-11-04,0.0317,19.83,5361.25,0.018153,26.4,0.04978,0.038739,0.027699,0.016658,0.005618
2020-11-05,0.0319,20.12,5448.96,0.017251,24.8,0.049757,0.038722,0.027687,0.016652,0.005617
2020-11-06,0.0321,20.04,5423.96,0.017247,24.8,0.049736,0.038706,0.027675,0.016645,0.005615
2020-11-09,0.0324,20.42,5536.09,0.016052,21.6,0.04971,0.038685,0.02766,0.016635,0.00561
2020-11-10,0.0322,20.3,5494.1,0.016529,23.5,0.049675,0.038656,0.027636,0.016617,0.005597
2020-11-11,0.0324,20.1,5425.8,0.016807,24.2,0.049653,0.038639,0.027625,0.016611,0.005598
2020-11-12,0.0326,20.11,5435.14,0.016586,23.7,0.049632,0.038624,0.027616,0.016608,0.0056
2020-11-13,0.0327,19.97,5402.77,0.016825,24.3,0.049615,0.038612,0.027609,0.016606,0.005603
2020-11-16,0.0327,20.17,5456.73,0.016344,23,0.049587,0.038589,0.027591,0.016594,0.005596
2020-11-17,0.0329,20.08,5428.08,0.016362,23.1,0.049555,0.038562,0.027569,0.016577,0.005584
2020-11-18,0.0332,20.1,5426.94,0.016019,21.5,0.049537,0.038549,0.027562,0.016575,0.005588
2020-11-19,0.0335,20.21,5459.53,0.015462,19.6,0.049506,0.038525,0.027544,0.016563,0.005582
2020-11-20,0.0331,20.31,5488.77,0.01562,20.1,0.04946,0.038485,0.027509,0.016534,0.005559
2020-11-23,0.0327,20.51,5539.28,0.015548,20,0.049429,0.03846,0.027491,0.016521,0.005552
2020-11-24,0.0329,20.44,5521.1,0.015513,19.9,0.049393,0.03843,0.027467,0.016504,0.005541
2020-11-25,0.0327,20.17,5438.56,0.016344,23.3,0.049356,0.0384,0.027444,0.016487,0.005531
2020-11-26,0.0329,20.17,5432.55,0.016147,22.2,0.04934,0.03839,0.02744,0.016489,0.005539
2020-11-27,0.033,20.37,5470.48,0.015578,20.1,0.049315,0.038372,0.027428,0.016485,0.005542
2020-11-30,0.0325,20.3,5450.5,0.016233,22.5,0.049255,0.038318,0.027382,0.016446,0.005509
2020-12-01,0.0327,20.66,5550.59,0.015205,19,0.049197,0.038267,0.027336,0.016406,0.005475
2020-12-02,0.0329,20.65,5555.82,0.015032,18.7,0.049141,0.038214,0.027287,0.01636,0.005433
2020-12-03,0.0329,20.62,5548.02,0.0151,18.8,0.049094,0.038169,0.027245,0.016321,0.005397
2020-12-04,0.0327,20.66,5564.93,0.015205,19.1,0.049087,0.038166,0.027245,0.016324,0.005403
2020-12-07,0.0327,20.51,5531.96,0.015548,20.3,0.049074,0.038156,0.027237,0.016319,0.005401
2020-12-08,0.0326,20.47,5525.28,0.015739,20.8,0.049054,0.038139,0.027225,0.016311,0.005396
2020-12-09,0.0327,20.19,5439.05,0.016297,23.4,0.04901,0.038098,0.027187,0.016276,0.005365
2020-12-10,0.0326,20.18,5440.8,0.016419,24,0.048968,0.038061,0.027154,0.016248,0.005341
2020-12-11,0.033,19.97,5371.69,0.01653,24.5,0.048943,0.038042,0.027141,0.01624,0.005339
2020-12-14,0.0329,20.6,5421.86,0.015145,19,0.048917,0.03802,0.027124,0.016227,0.005331
2020-12-15,0.0328,20.62,5434.04,0.015198,19.2,0.048894,0.038003,0.027113,0.016222,0.005332
2020-12-16,0.0328,20.58,5422.46,0.015289,19.4,0.048866,0.037982,0.027098,0.016214,0.00533
2020-12-17,0.0328,20.8,5483.72,0.014792,18,0.048844,0.037966,0.027088,0.01621,0.005332
2020-12-18,0.0329,20.74,5465.58,0.014828,18.1,0.048825,0.037953,0.027082,0.01621,0.005338
2020-12-21,0.0327,20.97,5538.33,0.014513,17,0.048795,0.037931,0.027067,0.016203,0.00534
2020-12-22,0.0323,20.59,5435.09,0.015758,21.4,0.048761,0.037904,0.027047,0.01619,0.005333
2020-12-23,0.0322,20.75,5480.68,0.015494,20.3,0.048736,0.037885,0.027033,0.016181,0.00533
2020-12-24,0.0323,20.6,5434.99,0.015735,21.2,0.048721,0.037875,0.027029,0.016183,0.005338
2020-12-25,0.0319,20.79,5485.72,0.015699,21,0.048696,0.037854,0.027013,0.016171,0.00533
2020-12-28,0.0316,20.78,5483.81,0.016017,22.6,0.048662,0.037824,0.026987,0.01615,0.005313
2020-12-29,0.0316,20.67,5454.43,0.016265,23.6,0.048641,0.037809,0.026976,0.016144,0.005312
2020-12-30,0.0312,20.89,5524.24,0.016165,23.2,0.048627,0.037799,0.026972,0.016145,0.005317
2020-12-31,0.0314,21.25,5621.73,0.015182,19.3,0.04861,0.037788,0.026965,0.016143,0.00532
2021-01-04,0.0318,21.54,5712.18,0.014175,16.1,0.048598,0.03778,0.026961,0.016143,0.005324
2021-01-05,0.0313,21.76,5780.67,0.014211,16.2,0.048538,0.037723,0.026909,0.016094,0.00528
2021-01-06,0.0313,21.84,5791.31,0.014048,15.4,0.048478,0.037667,0.026855,0.016043,0.005232
2021-01-07,0.0313,21.95,5819.75,0.013825,14.4,0.048388,0.037579,0.02677,0.015961,0.005152
2021-01-08,0.0315,21.91,5804.6,0.013709,13.8,0.0483,0.037494,0.026687,0.015881,0.005074
2021-01-11,0.0316,21.64,5726.66,0.014163,16.2,0.048286,0.037483,0.02668,0.015876,0.005073
2021-01-12,0.0315,22.09,5851.01,0.013349,11.8,0.048261,0.03746,0.02666,0.01586,0.005059
2021-01-13,0.0312,21.99,5812.27,0.013843,14.6,0.048212,0.037415,0.026618,0.015821,0.005024
2021-01-14,0.0311,21.74,5735.21,0.014449,17.1,0.048157,0.037365,0.026572,0.01578,0.004987
2021-01-15,0.0315,21.78,5740.28,0.013974,15.5,0.048127,0.03734,0.026552,0.015764,0.004976
2021-01-18,0.0317,22.01,5817.52,0.013312,11.4,0.048102,0.037318,0.026534,0.01575,0.004966
2021-01-19,0.0316,21.82,5755.58,0.013794,14.4,0.048048,0.037268,0.026488,0.015708,0.004928
2021-01-20,0.0316,21.97,5804.39,0.01349,12.8,0.048006,0.037229,0.026451,0.015674,0.004896
2021-01-21,0.0313,22.23,5884.72,0.013269,11.2,0.047972,0.037197,0.026422,0.015646,0.004871
2021-01-22,0.0312,22.19,5885.35,0.013446,12.5,0.047911,0.037138,0.026365,0.015592,0.004819
2021-01-25,0.0313,22.27,5902.03,0.013191,10.7,0.047858,0.037087,0.026317,0.015546,0.004776
2021-01-26,0.0316,21.81,5791.26,0.013814,14.7,0.047813,0.037046,0.026278,0.015511,0.004744
2021-01-27,0.0316,21.85,5805.76,0.013733,14.3,0.047722,0.036959,0.026196,0.015433,0.00467
2021-01-28,0.032,21.38,5665.26,0.014315,17.2,0.047639,0.036881,0.026122,0.015364,0.004605
2021-01-29,0.0318,21.24,5615.57,0.01481,19.1,0.04761,0.036857,0.026103,0.015349,0.004595
2021-02-01,0.0317,21.42,5667.79,0.014525,18.1,0.047551,0.036802,0.026054,0.015306,0.004558
2021-02-02,0.0319,21.65,5742.2,0.013848,15.1,0.04749,0.036747,0.026004,0.015261,0.004518
2021-02-03,0.0321,21.51,5706.48,0.013942,15.7,0.047452,0.036715,0.025978,0.015241,0.004504
2021-02-04,0.0323,21.25,5660.39,0.014297,17.3,0.047377,0.036647,0.025917,0.015187,0.004458
2021-02-05,0.0322,21.19,5628.43,0.014524,18.2,0.047296,0.036574,0.025852,0.015129,0.004407
2021-02-08,0.0324,21.43,5702.53,0.013816,14.9,0.047233,0.036518,0.025803,0.015088,0.004373
2021-02-09,0.0323,21.86,5826.28,0.013025,10,0.04713,0.036421,0.025712,0.015002,0.004293
2021-02-10,0.0324,22.2,5918.59,0.012248,7.5,0.047051,0.036348,0.025645,0.014942,0.004239
2021-02-18,0.0328,22.25,5930.61,0.011758,6.6,0.047018,0.03632,0.025622,0.014925,0.004227
2021-02-19,0.0326,22.4,5977.42,0.011663,6.5,0.046928,0.036236,0.025544,0.014852,0.00416
2021-02-22,0.0327,22.06,5863.74,0.012231,7.6,0.046854,0.036169,0.025484,0.014799,0.004115
2021-02-23,0.0326,21.98,5839.9,0.012489,8.3,0.046831,0.036155,0.025478,0.014802,0.004126
2021-02-24,0.0326,21.55,5727.23,0.013368,12.3,0.046804,0.036137,0.025471,0.014804,0.004137
2021-02-25,0.0327,21.61,5729.91,0.013145,10.6,0.046771,0.036113,0.025456,0.014798,0.00414
2021-02-26,0.0328,21.18,5617.67,0.013957,16.3,0.046734,0.036086,0.025439,0.014792,0.004145
2021-03-01,0.0325,21.52,5723.76,0.013529,13.6,0.046656,0.036018,0.02538,0.014742,0.004104
2021-03-02,0.0325,21.29,5665.9,0.014015,16.7,0.046584,0.035953,0.025322,0.014691,0.00406
2021-03-03,0.0326,21.68,5759.45,0.013098,10.6,0.046538,0.035914,0.025289,0.014665,0.004041
2021-03-04,0.0327,21.19,5611.59,0.014033,16.8,0.046458,0.035839,0.025221,0.014602,0.003984
2021-03-05,0.0325,21.19,5607.55,0.01423,17.8,0.046332,0.035718,0.025105,0.014491,0.003878
2021-03-08,0.0324,20.64,5446.47,0.015546,22.7,0.046211,0.035604,0.024996,0.014389,0.003782
2021-03-09,0.0325,20.19,5317.15,0.016493,27.1,0.04615,0.035549,0.024948,0.014347,0.003746
2021-03-10,0.0324,20.19,5321.87,0.016592,27.5,0.046104,0.03551,0.024917,0.014323,0.003729
2021-03-11,0.0325,20.65,5452.28,0.015425,22,0.046079,0.035489,0.024899,0.014309,0.003719
2021-03-12,0.0326,20.72,5469.16,0.015168,21.3,0.046025,0.035438,0.024852,0.014266,0.003679
2021-03-15,0.0327,20.33,5382.11,0.015966,24.6,0.045967,0.035384,0.024802,0.01422,0.003637
2021-03-16,0.0326,20.49,5430.04,0.015693,23.2,0.045956,0.035377,0.024798,0.014219,0.00364
2021-03-17,0.0326,20.54,5457.86,0.015578,22.9,0.045933,0.035358,0.024782,0.014207,0.003631
2021-03-18,0.0326,20.65,5493.35,0.015327,21.7,0.045886,0.035314,0.024742,0.01417,0.003598
2021-03-19,0.0324,20.26,5389.63,0.016426,27.1,0.045844,0.035276,0.024707,0.014139,0.003571
2021-03-22,0.0323,20.47,5456.4,0.016034,25.1,0.045804,0.035238,0.024673,0.014107,0.003541
2021-03-23,0.0321,20.26,5397.61,0.016722,28.4,0.045761,0.035198,0.024635,0.014071,0.003508
2021-03-24,0.0319,19.98,5318.97,0.017589,30,0.045726,0.035165,0.024605,0.014045,0.003485
2021-03-25,0.0319,19.94,5318.06,0.017686,30.4,0.045678,0.03512,0.024563,0.014006,0.003448
2021-03-26,0.032,20.25,5425.75,0.016844,28.7,0.045647,0.035092,0.024536,0.01398,0.003425
2021-03-29,0.032,20.14,5436.15,0.017105,29.3,0.045634,0.03508,0.024525,0.013971,0.003417
2021-03-30,0.0321,20.17,5463.43,0.016935,28.9,0.045617,0.035064,0.024511,0.013958,0.003405
2021-03-31,0.0319,19.88,5433.7,0.017833,30.8,0.045573,0.035021,0.02447,0.013918,0.003367
2021-04-01,0.032,20.03,5487.7,0.017369,29.7,0.045507,0.034957,0.024407,0.013856,0.003306
2021-04-02,0.032,20.13,5524.69,0.017129,29.4,0.045464,0.034915,0.024366,0.013817,0.003268
2021-04-06,0.0321,20.14,5527.49,0.017007,29.1,0.045396,0.034848,0.024301,0.013754,0.003207
2021-04-07,0.0322,20.09,5509.27,0.017028,29.2,0.045327,0.034781,0.024234,0.013687,0.00314
2021-04-08,0.0322,20.09,5509.02,0.017028,29.2,0.045272,0.034726,0.024179,0.013633,0.003087
2021-04-09,0.0321,19.89,5457.59,0.017611,30.5,0.045228,0.034682,0.024137,0.013591,0.003046
2021-04-12,0.0319,19.58,5365.05,0.01858,32.6,0.045215,0.034671,0.024127,0.013583,0.003039
2021-04-13,0.0316,19.53,5350.87,0.019003,33,0.045204,0.034661,0.024118,0.013575,0.003032
2021-04-14,0.0317,19.7,5408.43,0.018476,32.4,0.045183,0.034641,0.024099,0.013558,0.003016
2021-04-15,0.0317,19.57,5382.62,0.018803,32.8,0.045126,0.034585,0.024045,0.013504,0.002964
2021-04-16,0.0316,19.66,5420.68,0.018675,32.8,0.045046,0.034507,0.023967,0.013428,0.002889
2021-04-19,0.0316,19.99,5533.78,0.017861,31.2,0.045001,0.034462,0.023924,0.013386,0.002848
2021-04-20,0.0316,19.94,5526.53,0.017982,31.5,0.04497,0.034434,0.023897,0.01336,0.002824
2021-04-21,0.0315,19.91,5532.14,0.018154,31.8,0.044946,0.03441,0.023874,0.013338,0.002802
2021-04-22,0.0316,19.87,5536.28,0.018153,31.8,0.044928,0.034392,0.023857,0.013321,0.002786
2021-04-23,0.0317,19.81,5560.17,0.018203,32.1,0.044904,0.034368,0.023833,0.013298,0.002762
2021-04-26,0.032,19.48,5512.84,0.018735,33.1,0.044895,0.03436,0.023825,0.01329,0.002755
2021-04-27,0.0321,19.28,5515.48,0.019152,33.8,0.044874,0.03434,0.023805,0.01327,0.002736
2021-04-28,0.032,19.06,5548.49,0.019831,36.2,0.044836,0.034301,0.023767,0.013233,0.002699
2021-04-29,0.0319,18.59,5572.66,0.021216,42.3,0.044813,0.034279,0.023746,0.013212,0.002678
2021-04-30,0.0316,18.02,5544.26,0.023162,48.4,0.044802,0.034269,0.023737,0.013204,0.002672
2021-05-06,0.0315,17.93,5510.01,0.023531,49.5,0.044791,0.034259,0.023728,0.013196,0.002665
2021-05-07,0.0316,17.77,5445.09,0.023919,50.5,0.044789,0.034259,0.023728,0.013197,0.002667
2021-05-10,0.0315,17.82,5454.54,0.023865,50.4,0.044787,0.034258,0.023728,0.013198,0.002669
2021-05-11,0.0314,17.88,5473.07,0.023782,50.2,0.044784,0.034256,0.023728,0.0132,0.002671
2021-05-12,0.0313,18,5511.47,0.023519,49.4,0.044776,0.034249,0.023722,0.013195,0.002668
2021-05-13,0.0314,17.84,5460.08,0.023903,50.6,0.044772,0.034247,0.023722,0.013197,0.002672
