日期,全A点位,股权风险溢价,+2σ,+1σ,中位数,-1σ,-2σ
2016-07-05,4740.63,0.020977,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-06,4759.22,0.020882,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-07,4759.86,0.02118,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-08,4741.75,0.021596,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-11,4738.82,0.021298,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-12,4808.27,0.020403,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-13,4835.9,0.020021,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-14,4836.23,0.020167,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-15,4824.85,0.020314,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-18,4803.76,0.020479,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-19,4808.13,0.020602,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-20,4801.61,0.020919,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-21,4816.65,0.020952,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-22,4775.5,0.021282,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-25,4781.75,0.020987,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-26,4840.17,0.02064,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-27,4683.8,0.021917,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-28,4682.34,0.022041,0.047443,0.037937,0.028431,0.018925,0.009419
2016-07-29,4652.71,0.022416,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-01,4595.01,0.022898,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-02,4627.03,0.022567,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-03,4641.88,0.022566,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-04,4665.23,0.02239,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-05,4653.34,0.022689,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-08,4702.57,0.022241,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-09,4743.89,0.022247,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-10,4727.33,0.022493,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-11,4680.32,0.022987,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-12,4745.21,0.022476,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-15,4866.18,0.021597,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-16,4875.12,0.021391,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-17,4881.81,0.021261,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-18,4876.93,0.021476,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-19,4882.43,0.021115,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-22,4831.48,0.02164,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-23,4839.36,0.021172,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-24,4839.62,0.020979,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-25,4808,0.021009,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-26,4817.57,0.021123,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-29,4824.8,0.020266,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-30,4827.81,0.019802,0.047443,0.037937,0.028431,0.018925,0.009419
2016-08-31,4840,0.019746,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-01,4803.14,0.019959,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-02,4799.62,0.019981,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-05,4817.08,0.019825,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-06,4873.57,0.019327,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-07,4873.11,0.01903,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-08,4883.98,0.01902,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-09,4852.07,0.019382,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-12,4735.62,0.020221,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-13,4753.9,0.020305,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-14,4726.5,0.020704,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-19,4772.18,0.02029,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-20,4768.62,0.020511,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-21,4779.21,0.02032,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-22,4810.08,0.020026,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-23,4790.9,0.020383,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-26,4699.25,0.021242,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-27,4730.5,0.021016,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-28,4720.99,0.021032,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-29,4738.01,0.020748,0.047443,0.037937,0.028431,0.018925,0.009419
2016-09-30,4757.4,0.020588,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-10,4837.64,0.020419,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-11,4864.44,0.0201,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-12,4862.15,0.019824,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-13,4868.11,0.019879,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-14,4865.17,0.019879,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-17,4822.99,0.020354,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-18,4892.03,0.019661,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-19,4886.2,0.020003,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-20,4895.33,0.02018,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-21,4887.91,0.020201,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-24,4935.44,0.019886,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-25,4947.8,0.019566,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-26,4928.15,0.019615,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-27,4920.99,0.020401,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-28,4890.55,0.021092,0.047443,0.037937,0.028431,0.018925,0.009419
2016-10-31,4887.24,0.020973,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-01,4931.76,0.02058,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-02,4897.74,0.020903,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-03,4934.25,0.020656,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-04,4919.62,0.020771,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-07,4923.66,0.020503,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-08,4949.3,0.020153,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-09,4918.45,0.020374,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-10,4980.24,0.019584,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-11,5012.47,0.018975,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-14,5030.26,0.01838,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-15,5044.48,0.018392,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-16,5047.23,0.018172,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-17,5044.14,0.017798,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-18,5022.16,0.018193,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-21,5044.9,0.017887,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-22,5086.51,0.017675,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-23,5074.33,0.01798,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-24,5069.83,0.018023,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-25,5096.93,0.017547,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-28,5107.02,0.017618,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-29,5094.99,0.017243,0.047443,0.037937,0.028431,0.018925,0.009419
2016-11-30,5068.87,0.01697,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-01,5100.05,0.016298,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-02,5030.27,0.016768,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-05,4977.03,0.016854,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-06,4977.17,0.01601,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-07,5018.43,0.015977,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-08,5000.31,0.016229,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-09,5006.61,0.015955,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-12,4818.29,0.016183,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-13,4829.24,0.015744,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-14,4798.5,0.01572,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-15,4799.28,0.014821,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-16,4827.35,0.015107,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-19,4815.73,0.014707,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-20,4799.13,0.014497,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-21,4838.25,0.014904,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-22,4834.8,0.015789,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-23,4786.61,0.016273,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-26,4806.21,0.016265,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-27,4806.41,0.016288,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-28,4788.62,0.016819,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-29,4777.3,0.017601,0.047443,0.037937,0.028431,0.018925,0.009419
2016-12-30,4786.98,0.017905,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-03,4831.69,0.016465,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-04,4879.99,0.015353,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-05,4881.35,0.014992,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-06,4850.94,0.015289,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-09,4875.43,0.015386,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-10,4861.77,0.015398,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-11,4818.12,0.015458,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-12,4782.32,0.015925,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-13,4741.08,0.016122,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-16,4645.33,0.016304,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-17,4675.6,0.015849,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-18,4675.03,0.015826,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-19,4656.82,0.016088,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-20,4711.31,0.015843,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-23,4741.02,0.015433,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-24,4732.9,0.014994,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-25,4746.12,0.014172,0.047443,0.037937,0.028431,0.018925,0.009419
2017-01-26,4770.43,0.013948,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-03,4748.21,0.01353,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-06,4780.5,0.012555,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-07,4778.28,0.012599,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-08,4806.69,0.012649,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-09,4835.26,0.012855,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-10,4842.3,0.012453,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-13,4872.11,0.012348,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-14,4870.58,0.012446,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-15,4836.76,0.012639,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-16,4867.22,0.012914,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-17,4831.84,0.013552,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-20,4888.1,0.013487,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-21,4918.36,0.013038,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-22,4935.19,0.013047,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-23,4923.3,0.013249,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-24,4930.06,0.013011,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-27,4891.91,0.013325,0.047443,0.037937,0.028431,0.018925,0.009419
2017-02-28,4906.27,0.013199,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-01,4917.19,0.012723,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-02,4885.97,0.0128,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-03,4888.78,0.012766,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-06,4929.8,0.012471,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-07,4940.14,0.012367,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-08,4926.43,0.011981,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-09,4892.83,0.01222,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-10,4894.77,0.01222,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-13,4933.24,0.012261,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-14,4927.2,0.012499,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-15,4928.46,0.012779,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-16,4966.28,0.012877,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-17,4923.53,0.013341,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-20,4934.95,0.013256,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-21,4950.67,0.013087,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-22,4927.75,0.013383,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-23,4936.26,0.013418,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-24,4962.37,0.013655,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-27,4946.99,0.014187,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-28,4934.17,0.014131,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-29,4915.45,0.014272,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-30,4844.46,0.014649,0.047443,0.037937,0.028431,0.018925,0.009419
2017-03-31,4863.51,0.014436,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-05,4949.59,0.013426,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-06,4965.08,0.013319,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-07,4970.4,0.013396,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-10,4942.59,0.013521,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-11,4972.47,0.013307,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-12,4944.72,0.013401,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-13,4958.74,0.013435,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-14,4901.23,0.013629,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-17,4858.68,0.01344,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-18,4824.73,0.013899,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-19,4780.79,0.014358,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-20,4780.83,0.014376,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-21,4768.25,0.014007,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-24,4671.02,0.01476,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-25,4686.41,0.015103,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-26,4696.71,0.015324,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-27,4709.19,0.016324,0.047443,0.037937,0.028431,0.018925,0.009419
2017-04-28,4718.13,0.016644,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-02,4713.02,0.016578,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-03,4698.04,0.016441,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-04,4684.75,0.016252,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-05,4637.68,0.01658,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-08,4573.67,0.016704,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-09,4585.07,0.016327,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-10,4528.31,0.016235,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-11,4526.13,0.01667,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-12,4540.47,0.016295,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-15,4557.81,0.016523,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-16,4626.38,0.015858,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-17,4622.53,0.015867,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-18,4597.1,0.016278,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-19,4599.61,0.016055,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-22,4562.41,0.016033,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-23,4505.6,0.016293,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-24,4517.7,0.01628,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-25,4574.75,0.015751,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-26,4569.97,0.015751,0.047443,0.037937,0.028431,0.018925,0.009419
2017-05-31,4572.15,0.016063,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-01,4519.04,0.016343,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-02,4536.55,0.016137,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-05,4545.59,0.016343,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-06,4570.62,0.016001,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-07,4644.84,0.015185,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-08,4662.67,0.01493,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-09,4674.94,0.014996,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-12,4641.12,0.015878,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-13,4679.13,0.015538,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-14,4649.45,0.016218,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-15,4672.08,0.015917,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-16,4661.43,0.01595,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-19,4698.6,0.016297,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-20,4697.38,0.016421,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-21,4725.04,0.015671,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-22,4685.72,0.015734,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-23,4708.62,0.015625,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-26,4768.79,0.015507,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-27,4776.66,0.015431,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-28,4743.92,0.015539,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-29,4768.11,0.015089,0.047443,0.037937,0.028431,0.018925,0.009419
2017-06-30,4772.14,0.014868,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-03,4781.39,0.014524,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-04,4755.13,0.014726,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-05,4798.55,0.014544,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-06,4802.65,0.014592,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-07,4808.63,0.014346,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-10,4794.94,0.014446,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-11,4774.45,0.014694,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-12,4765.29,0.014868,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-13,4784.51,0.01474,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-14,4781.47,0.014765,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-17,4637.95,0.015812,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-18,4662.57,0.015362,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-19,4738.17,0.014672,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-20,4762.31,0.014667,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-21,4754.61,0.014669,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-24,4778.46,0.014444,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-25,4758.42,0.014421,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-26,4749.99,0.014102,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-27,4780.15,0.014124,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-28,4790.23,0.01405,0.047443,0.037937,0.028431,0.018925,0.009419
2017-07-31,4823,0.01356,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-01,4843.14,0.013171,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-02,4818.7,0.013414,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-03,4807.26,0.01356,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-04,4782.95,0.013757,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-07,4817.34,0.013218,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-08,4826.82,0.013194,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-09,4836.05,0.013169,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-10,4806.04,0.013634,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-11,4720.92,0.014606,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-14,4798.02,0.014272,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-15,4814.08,0.014123,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-16,4819.96,0.013903,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-17,4852.56,0.01383,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-18,4845.86,0.013854,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-21,4875.81,0.013463,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-22,4869,0.013512,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-23,4854.16,0.013658,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-24,4824.6,0.013856,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-25,4887.11,0.013244,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-28,4944.07,0.012808,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-29,4934.65,0.013172,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-30,4946.83,0.013609,0.047443,0.037937,0.028431,0.018925,0.009419
2017-08-31,4947.92,0.013683,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-01,4972.25,0.013511,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-04,4996.98,0.013146,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-05,5005.27,0.012951,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-06,5014.38,0.012903,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-07,4989.18,0.013536,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-08,4993.19,0.013707,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-11,5018.19,0.013318,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-12,5020.05,0.013294,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-13,5035.3,0.013002,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-14,5023.95,0.013562,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-15,5010.15,0.013756,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-18,5036.71,0.013366,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-19,5018.54,0.013463,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-20,5046.25,0.013246,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-21,5014.24,0.013317,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-22,5001.32,0.013487,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-25,4953.99,0.013976,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-26,4962.04,0.013732,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-27,4983.23,0.013609,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-28,4973.82,0.013805,0.047443,0.037937,0.028431,0.018925,0.009419
2017-09-29,5002.55,0.013585,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-09,5060.32,0.012761,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-10,5082.46,0.012571,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-11,5080.57,0.012523,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-12,5081.27,0.012254,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-13,5100.55,0.012257,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-16,5049.98,0.012175,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-17,5049.98,0.011954,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-18,5044.09,0.011858,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-19,5010.82,0.012293,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-20,5036.93,0.012173,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-23,5054.9,0.012101,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-24,5061.88,0.012077,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-25,5089.7,0.011421,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-26,5109.78,0.011588,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-27,5109.68,0.01151,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-30,5045.26,0.011749,0.047443,0.037937,0.028431,0.018925,0.009419
2017-10-31,5062.09,0.012508,0.047443,0.037937,0.028431,0.018925,0.009419
2017-11-01,5055.37,0.012826,0.047443,0.037937,0.028431,0.018925,0.009419
2017-11-02,5026.97,0.012963,0.047443,0.037937,0.028431,0.018925,0.009419
2017-11-03,5003.17,0.013076,0.047443,0.037937,0.028431,0.018925,0.009419
2017-11-06,5047.01,0.012859,0.047443,0.037937,0.028431,0.018925,0.009419
2017-11-07,5081.41,0.012424,0.047443,0.037937,0.028431,0.018925,0.009419
2017-11-08,5083.47,0.012496,0.047443,0.037937,0.028431,0.018925,0.009419
2017-11-09,5116.79,0.012071,0.047443,0.037937,0.028431,0.018925,0.009419
2017-11-10,5145.69,0.011846,0.047443,0.037937,0.028431,0.018925,0.009419
2017-11-13,5159.42,0.011183,0.047443,0.037937,0.028431,0.018925,0.009419
